Year,Country,Industry,Sales,Assets,Profits,Market Value,Sales Growth,Assets Growth,Profits Growth,Market Value Growth,Region
2013,Switzerland,Consumer Durables,24473,34918,3418,56414,0.336189578,8.366954255,9.76236352,11.84820968,Europe
2013,Switzerland,Diversified Financials,92443,2436312,-796,107714,4.471893859,-7.051471096,-112.2631336,19.16056375,Europe
2013,Switzerland,Diversified Metals & Mining,246715,188608,2209,93717,16.19303732,17.8439103,-76.54740418,-6.927064712,Europe
2013,Switzerland,Drugs & Biotechnology,106344,189709,19919,368217,2.344381568,5.164863187,4.430114292,21.76971308,Europe
2013,Switzerland,"Food, Drink & Tobacco",103487,137596,11874,242836,8.438292432,8.747470916,13.53987378,15.69183274,Europe
2013,Switzerland,Insurance,163564,1035031,12280,118869,20.21196064,8.686808652,33.2754504,20.40171382,Europe
2013,Switzerland,Oil & Gas Operations,27958,71653,-475,38170,-41.522694,-5.74454091,-90.89515047,-13.79466101,Europe
2013,Switzerland,Retailing,11871,15069,2067,48928,19.27057169,13.34336217,31.32147395,32.52437703,Europe
2013,Switzerland,Semiconductors,8681,10013,-1184,6828,-3.779649745,-8.347826087,-296.6777409,-8.496381667,Europe
2013,Switzerland,Telecommunications Services,12428,21497,1916,24037,1.660531697,5.032491328,163.1868132,17.58634185,Europe
2013,Switzerland,Transportation,22656,6860,538,13476,31.03528051,7.288082577,-16.06864275,-14.90812654,Europe
2013,Switzerland,Utilities,13561,16150,-1115,3325,-14.20889479,-13.10196395,-25.66666667,-36.09456083,Europe
2013,Taiwan,Banking,2087,94103,397,5863,-39.15451895,-42.290757,-31.31487889,-42.8111588,Asia
2013,Taiwan,Chemicals,38575,54914,1245,48746,-2.69649884,1.643653056,-72.51048797,-18.70111243,Asia
2013,Taiwan,Consumer Durables,198810,111248,10174,57550,31.63348407,31.71367005,583.7365591,4.45214803,Asia
2013,Taiwan,Diversified Financials,24652,693718,4171,60660,9.132763735,14.13176884,38.52540684,24.43332171,Asia
2013,Taiwan,Diversified Metals & Mining,12125,21273,197,13673,0.999583507,14.29108687,-84.71683476,-8.645687178,Asia
2013,Taiwan,"Food, Drink & Tobacco",14457,11583,420,9541,22.80835882,19.08090881,12,46.82979378,Asia
2013,Taiwan,Insurance,18426,235349,549,16995,-12.92472,1.944468509,61.94690265,15.41595925,Asia
2013,Taiwan,Oil & Gas Operations,30247,15389,92,26483,11.07153349,6.292305567,-87.98955614,-12.04875295,Asia
2013,Taiwan,Semiconductors,27402,48215,6702,111562,-1.065097303,3.496758683,8.429056787,16.05446847,Asia
2013,Taiwan,Technology Hardware & Equipment,149637,94890,1566,38494,-14.03285017,0.365967169,-62.27415081,-28.63155163,Asia
2013,Taiwan,Telecommunications Services,13813,21692,2226,43947,42.28471364,16.4733677,6.507177033,29.87085907,Asia
2013,Thailand,Banking,25613,363087,4971,75704,28.12906453,20.48720918,31.78685048,43.20249693,Asia
2013,Thailand,Chemicals,31804,27024,1882,31579,45.2900868,64.34957125,30.24221453,90.65990461,Asia
2013,Thailand,"Food, Drink & Tobacco",16856,16915,1531,21317,57.28282169,106.8101235,73.19004525,37.19268889,Asia
2013,Thailand,Oil & Gas Operations,104561,58908,3772,37602,14.82522705,20.87163493,-0.919359075,-0.055816921,Asia
2013,Thailand,Telecommunications Services,7542,6387,1509,30854,88.2675986,151.0613208,114.3465909,85.92347092,Asia
2013,Turkey,Airline,8283,10527,630,4848,76.6098081,84.07064172,68.90080429,67.63485477,Asia
2013,Turkey,Banking,42939,425035,7739,80645,17.41591468,19.13951911,14.66883983,41.40555137,Asia
2013,Turkey,Conglomerates,61752,159445,2317,26238,16.83284457,16.97405875,5.079365079,35.35905902,Asia
2013,Turkey,Construction,5721,8231,627,8306,23.67055772,15.70143379,16.97761194,18.15078236,Asia
2013,Turkey,Consumer Durables,5476,2557,378,4516,10.38097158,17.9972312,15.59633028,48.55263158,Asia
2013,Turkey,"Food, Drink & Tobacco",3565,6527,337,8979,90.64171123,97.19033233,5.3125,213.951049,Asia
2013,Turkey,Telecommunications Services,13018,19958,2643,29787,14.92893087,14.01965265,49.66024915,10.8394731,Asia
2013,United Arab Emirates,Banking,17117,356446,4905,44905,-0.075890251,8.374531015,10.37353735,18.09335963,Asia
2013,United Arab Emirates,Oil & Gas Operations,1181,3841,613,4752,10.7879925,14.34950878,1.996672213,-2.642901045,Asia
2013,United Arab Emirates,Real Estate,2387,16649,577,9221,8.057944771,1.710550431,18.23770492,79.36199183,Asia
2013,United Arab Emirates,Telecommunications Services,11649,25610,2375,27660,32.70676692,29.59214654,49.37106918,38.32074811,Asia
2013,United Arab Emirates,Transportation,3121,16434,749,11952,1.397011046,-14.7260274,99.73333333,30.79448457,Asia
2013,United Arab Emirates,Utilities,7491,33316,174,2213,12.95235223,6.549827299,-15.12195122,-1.072865445,Asia
2013,United Kingdom,Aerospace & Defense,46118,65087,5402,49558,-1.907901733,10.95068442,66.42020949,20.19305394,Europe
2013,United Kingdom,Airline,30127,32496,-832,14045,44.43166019,29.99959995,-214.2857143,172.7184466,Europe
2013,United Kingdom,Banking,305275,9372145,5757,433774,-3.897612512,-0.486432461,-67.99177138,18.8509835,Europe
2013,United Kingdom,Business Services & Supplies,51749,38068,669,35944,24.36374997,23.06598131,53.44036697,24.66271286,Europe
2013,United Kingdom,Capital Goods,7602,8088,879,14454,113.5993257,85.58972006,91.92139738,115.7313433,Europe
2013,United Kingdom,Chemicals,19268,5175,506,7523,20.41747391,0.504952418,73.28767123,-7.727216975,Europe
2013,United Kingdom,Conglomerates,4749,5330,402,7815,1.757017356,-5.946709017,-36.19047619,17.37759087,Europe
2013,United Kingdom,Construction,15420,9225,72,2897,4.599104599,4.746224594,-75.08650519,-7.944073721,Europe
2013,United Kingdom,Consumer Durables,50273,49755,6062,91275,5.544591871,14.77243893,15.1377018,20.76927148,Europe
2013,United Kingdom,Diversified Financials,45473,636428,4147,47553,35.03489235,-26.03690787,56.66792595,14.57173834,Europe
2013,United Kingdom,Diversified Metals & Mining,129083,299649,-1893,182829,-2.001973884,8.538983972,-110.7045917,-17.54988839,Europe
2013,United Kingdom,Drugs & Biotechnology,71535,115947,13852,169061,-4.547456067,4.669868381,-22.19288884,-0.468043519,Europe
2013,United Kingdom,Food Markets,167282,117358,6454,66844,4.090648879,6.17558716,0.373250389,6.551471291,Europe
2013,United Kingdom,"Food, Drink & Tobacco",106128,198927,15880,326175,10.67104646,14.10486586,13.69657049,15.51742456,Europe
2013,United Kingdom,Health Care Equipment & Services,4223,5476,744,10224,2.475127396,20.93639576,32.38434164,14.61883408,Europe
2013,United Kingdom,"Hotels, Restaurants & Leisure",32014,22213,1958,38242,21.41231796,29.52941862,24.08111534,42.26934524,Europe
2013,United Kingdom,IT Software & Services,2165,3978,479,6137,255.500821,231.22398,-55.10777882,250.4854369,Europe
2013,United Kingdom,Insurance,282759,1945872,2330,124418,54.3562281,6.742733639,-54.90613509,45.63224983,Europe
2013,United Kingdom,Materials,14663,18578,670,12683,-2.842565598,13.47422429,-34.88824101,18.97748593,Europe
2013,United Kingdom,Media,49243,89232,5458,90680,69.69227058,105.6558114,106.1956932,68.13141988,Europe
2013,United Kingdom,Oil & Gas Operations,496324,541587,25256,314730,0.314490832,3.373460861,-33.80857532,-12.27038328,Europe
2013,United Kingdom,Real Estate,1634,30321,1607,17305,-43.51883858,-36.91536285,-62.95527893,-23.11280935,Europe
2013,United Kingdom,Retailing,63544,45617,3404,31326,1.015817503,-0.798103688,69.01688183,13.27836841,Europe
2013,United Kingdom,Semiconductors,938,2270,261,19620,22.77486911,22.37196765,49.14285714,58.95649356,Europe
2013,United Kingdom,Telecommunications Services,105327,257123,14357,168142,-0.357598978,-6.892456103,-5.396678967,6.608588693,Europe
2013,United Kingdom,Transportation,10703,8419,314,1490,3.88236436,0.309781961,90.3030303,-33.3034915,Europe
2013,United Kingdom,Utilities,56184,59451,1099,34279,5.164248947,-7.800747507,-74.45967929,-2.886849113,Europe
2013,United States of America,Aerospace & Defense,248704,262345,13808,211761,4.582287317,8.367618387,-11.60617118,17.3880506,NorthAmerica
2013,United States of America,Air Courier,103968,73647,2948,123727,3.370518404,11.55255983,-50.37037037,8.016063556,NorthAmerica
2013,United States of America,Airline,129596,133680,-532,36794,3.745687136,1.474138062,1420,66.04539916,NorthAmerica
2013,United States of America,Banking,526450,10287037,78278,985888,-2.177932293,4.54862637,17.52571128,19.61843935,NorthAmerica
2013,United States of America,Business Services & Supplies,129067,227536,10681,212759,-15.618217,18.73219299,20.86681,33.39205888,NorthAmerica
2013,United States of America,Capital Goods,252197,284716,19042,297994,-1.249471393,0.953096856,-18.73506316,-6.282648418,NorthAmerica
2013,United States of America,Casinos & Gaming,34033,83724,-1239,64804,8.509756409,-1.992367663,-126.9347826,2.881455492,NorthAmerica
2013,United States of America,Chemicals,220983,302993,18714,342824,1.8505033,9.168963591,-5.111043505,12.31955757,NorthAmerica
2013,United States of America,Conglomerates,320431,916233,30788,534593,4.393280903,1.444889906,6.943624301,16.76950935,NorthAmerica
2013,United States of America,Construction,74640,70994,2827,49700,72.38273401,253.749564,97.8306508,124.0656418,NorthAmerica
2013,United States of America,Consumer Durables,837032,832752,51588,774648,2.835295361,5.435668887,-20.20787898,7.111420224,NorthAmerica
2013,United States of America,Diversified Financials,607851,9127086,68579,917599,-1.573111214,-1.15162096,128.3150781,14.41013134,NorthAmerica
2013,United States of America,Diversified Metals & Mining,125133,195641,2317,103093,-5.254669766,-0.297617531,-74.64711675,-19.50010151,NorthAmerica
2013,United States of America,Drugs & Biotechnology,543913,618891,49456,930670,2.449191012,8.88587841,24.08982562,36.90088304,NorthAmerica
2013,United States of America,Food Markets,231328,68673,3186,59137,4.18021491,2.01586547,50.42492918,9.889436031,NorthAmerica
2013,United States of America,"Food, Drink & Tobacco",504691,602998,48165,899135,-0.07780884,8.295887616,2.978277602,10.22661101,NorthAmerica
2013,United States of America,Health Care Equipment & Services,710170,817396,46645,800501,16.37533368,21.01108558,-2.053629549,11.6373221,NorthAmerica
2013,United States of America,"Hotels, Restaurants & Leisure",84048,76717,10337,216021,0.028563268,-5.802831428,4.720899605,-2.238785707,NorthAmerica
2013,United States of America,IT Software & Services,331014,542048,64382,1196870,5.149569731,14.09327036,4.412837936,11.13122895,NorthAmerica
2013,United States of America,Insurance,512939,3898345,27105,395737,18.8343581,9.374912323,-33.40949292,19.34671548,NorthAmerica
2013,United States of America,Materials,68332,83734,1962,69482,9.34694596,14.57540845,-30.22759602,40.0705574,NorthAmerica
2013,United States of America,Media,324674,646289,33786,583979,-1.123150669,0.815994809,20.95804096,27.88328041,NorthAmerica
2013,United States of America,Oil & Gas Operations,1505852,1647753,120922,1495398,-1.030149994,7.712889047,-3.799583128,3.696004016,NorthAmerica
2013,United States of America,Real Estate,51895,626655,12247,361371,16.73339932,38.06379547,50.41758782,23.128058,NorthAmerica
2013,United States of America,Retailing,1491091,769359,50654,1055549,8.140032433,0.146179039,7.749250175,15.81621681,NorthAmerica
2013,United States of America,Semiconductors,134628,223651,22265,369218,12.21898991,34.85543731,-2.282203204,21.84568066,NorthAmerica
2013,United States of America,Technology Hardware & Equipment,457367,571796,49090,739399,0.169955168,1.129445889,-22.43517831,-26.47617135,NorthAmerica
2013,United States of America,Telecommunications Services,323643,681314,9311,423247,4.833490433,1.047532744,139.4804527,14.11627675,NorthAmerica
2013,United States of America,Transportation,62375,119731,8832,144910,13.60324919,7.461092463,13.34702259,21.32248288,NorthAmerica
2013,United States of America,Utilities,285468,1039962,19117,449820,-2.454792723,10.13781498,-21.18001154,13.17763923,NorthAmerica
2013,Venezuela,Banking,3893,33214,969,3411,-27.70659239,3.26773,169.9164345,807.1808511,SouthAmerica
2013,Vietnam,Banking,2626,24171,295,2378,-6.34807418,10.37490296,18.47389558,-0.50209205,Asia
2014,Australia,Airline,14897,17876,-329,2244,-7.437554368,-17.65627159,31.07569721,-45.13447433,Oceanic
2014,Australia,Banking,156309,2858836,26833,380864,-15.52782612,-4.533786593,13.03816665,-0.145247471,Oceanic
2014,Australia,Business Services & Supplies,5650,7464,1326,13395,1.109520401,-2.711157456,131.4136126,-4.959557258,Oceanic
2014,Australia,Casinos & Gaming,2801,5795,576,11219,-1.303735025,-1.846205962,9.714285714,19.16091344,Oceanic
2014,Australia,Diversified Financials,29716,263748,1560,30741,4.076772205,-5.764235514,4.909213181,4.069196655,Oceanic
2014,Australia,Diversified Metals & Mining,88984,197637,12559,211857,-1.904929888,14.49915996,-32.55826442,-5.863507707,Oceanic
2014,Australia,Drugs & Biotechnology,5044,6237,1237,31062,11.15028647,8.20610687,22.96222664,-2.982790393,Oceanic
2014,Australia,Food Markets,129919,65104,4808,86896,1.301364522,-4.888239591,16.41646489,-14.88961586,Oceanic
2014,Australia,Insurance,40721,155162,1129,41797,-2.723298536,-11.04320506,-34.13068845,-7.622773284,Oceanic
2014,Australia,Materials,11182,8999,503,11513,-10.40064103,-21.54999564,19.1943128,-2.917615313,Oceanic
2014,Australia,Media,1297,3100,1219,2060,-53.5125448,-61.25,-8.345864662,-10.82251082,Oceanic
2014,Australia,Oil & Gas Operations,33165,47595,2757,46860,-2.375485694,2.150537634,-23.16053512,-8.581907567,Oceanic
2014,Australia,Real Estate,17345,78921,3867,47805,-16.27648791,-29.28986131,-29.90755846,-38.6021243,Oceanic
2014,Australia,Telecommunications Services,24684,35572,3781,58096,-4.42190041,-12.18741514,8.493543759,-0.529064292,Oceanic
2014,Australia,Transportation,3670,9339,365,10058,-23.14136126,-54.23629147,-28.1496063,-45.71752388,Oceanic
2014,Australia,Utilities,23208,39665,445,22257,11.20268328,-8.104163288,-60.30330062,-8.775309452,Oceanic
2014,Austria,Banking,25042,484388,337,24813,-20.76820857,-6.027284579,-140.6513872,21.65024268,Europe
2014,Austria,Capital Goods,7582,7677,88,6485,13.89514796,12.71472618,-71.88498403,-12.71870794,Europe
2014,Austria,Construction,16506,13942,167,2717,-7.081738347,5.167081542,-33.99209486,10.98856209,Europe
2014,Austria,Diversified Metals & Mining,14944,16980,569,7723,-7.174358656,4.152609949,27.86516854,33.13221858,Europe
2014,Austria,Insurance,21789,95012,799,10476,8.787258475,9.157753243,500.7518797,8.424756779,Europe
2014,Austria,Oil & Gas Operations,56311,43800,1543,14840,0.081755976,9.936999573,-14.23012785,1.186417564,Europe
2014,Austria,Utilities,4341,17650,770,7215,6.344928956,7.964276976,53.69261477,-1.850088423,Europe
2014,Bahrain,Banking,2691,59197,818,6300,112.0567376,98.03626388,143.452381,68.58442601,Asia
2014,Belgium,Banking,40280,791274,1628,28326,-20.69461125,-23.87167535,-111.4374034,59.05441069,Europe
2014,Belgium,Chemicals,15103,25400,360,13378,-7.936604694,8.343286129,-53.18595579,6.708143894,Europe
2014,Belgium,Diversified Financials,910,15002,390,4206,97.82608696,116.167147,2.631578947,98.39622642,Europe
2014,Belgium,Diversified Metals & Mining,13036,4840,238,5611,-21.64452726,2.651113468,-22.72727273,-5.299578059,Europe
2014,Belgium,Drugs & Biotechnology,4529,13651,275,15280,11.82716049,16.93506938,-18.63905325,30.36430339,Europe
2014,Belgium,Food Markets,39683,20913,723,16185,-0.078058116,4.790299143,21.92242833,18.32870303,Europe
2014,Belgium,"Food, Drink & Tobacco",43166,141666,14475,171208,8.571859751,15.53159736,99.84812923,11.55141746,Europe
2014,Belgium,Telecommunications Services,8327,11598,836,10678,-1.606995155,8.636193331,-10.87420043,20.01798359,Europe
2014,Bermuda,Insurance,24134,110443,4580,34404,11.47344111,18.16129584,32.63828555,23.59978444,NorthAmerica
2014,Bermuda,Oil & Gas Operations,11511,38460,2795,23689,2.511354528,19.11177181,112.8712871,4.582579136,NorthAmerica
2014,Brazil,Aerospace & Defense,6315,10071,360,6583,2.217546131,6.12223393,3.448275862,4.992025518,SouthAmerica
2014,Brazil,Banking,213526,1395597,20832,163976,-3.565170265,-3.466324505,15.23398606,-15.94939823,SouthAmerica
2014,Brazil,Business Services & Supplies,3119,5642,1238,25279,17.74254436,20.50405809,9.557522124,33.53935552,SouthAmerica
2014,Brazil,Capital Goods,3162,4299,391,8702,4.945237305,-0.393883225,22.1875,6.943591004,SouthAmerica
2014,Brazil,Chemicals,18973,20492,236,5334,9.468036003,4.354025564,-166.1064426,5.812338822,SouthAmerica
2014,Brazil,Conglomerates,2625,17772,2639,22754,-90.57382936,-89.68950153,19.14221219,-10.57223707,SouthAmerica
2014,Brazil,Diversified Financials,987,10977,501,8708,-2.083333333,-6.411458777,-4.389312977,-35.13110846,SouthAmerica
2014,Brazil,Diversified Metals & Mining,74095,169880,523,80626,-6.53657429,-12.81006369,-92.14006613,-26.02576336,SouthAmerica
2014,Brazil,Food Markets,26734,16110,487,11696,7.568502796,-3.884016467,-5.068226121,-16.84913977,SouthAmerica
2014,Brazil,"Food, Drink & Tobacco",71391,55454,1043,30122,-9.832525008,-12.16042832,9.214659686,-19.95003853,SouthAmerica
2014,Brazil,Insurance,6159,8618,651,4574,1.133004926,-1.856280606,95.4954955,3.367231638,SouthAmerica
2014,Brazil,Oil & Gas Operations,141191,319155,10915,86794,-2.020776805,-3.766075171,-1.078484684,-28.06491182,SouthAmerica
2014,Brazil,Telecommunications Services,13162,29711,691,2328,7.147508955,-21.7987524,68.94865526,-61.86732187,SouthAmerica
2014,Brazil,Transportation,2786,5948,626,13231,-6.005398111,-14.83390607,3.47107438,-23.36962817,SouthAmerica
2014,Brazil,Utilities,34605,97267,-56,27599,-14.03979432,-25.9938675,-120.5128205,-24.54754224,SouthAmerica
2014,Canada,Aerospace & Defense,18161,29363,563,6703,8.307490458,13.85420706,-4.25170068,-7.761111876,NorthAmerica
2014,Canada,Airline,12017,8913,6,1433,-1.273414394,-2.044180679,-95.3125,93.38731444,NorthAmerica
2014,Canada,Banking,142018,3425260,30134,345413,-0.809487557,-3.502984278,0.978486697,7.447304897,NorthAmerica
2014,Canada,Chemicals,23225,33935,2832,44151,-5.639296307,-0.725506831,-20.7388749,-12.8019276,NorthAmerica
2014,Canada,Construction,7680,11080,35,6672,-2.969046115,14.79486117,-88.13559322,3.973819542,NorthAmerica
2014,Canada,Consumer Durables,34836,17990,1562,21931,8.162821747,-0.936123348,-8.333333333,-5.45352647,NorthAmerica
